is_ios,source_file,eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,memsMedianHorizontalNorm,gyro_angular_change_per_second,gyroAngleChange,mems_radius,eventSpeedChange
0,android_turns.csv,4.0,11.438576,5.7200003,0.016441159,1.4672735,13.304195,9.443607,1.3307532,14.980822,86.23265,5.6160336,-3.860588
0,android_turns.csv,5.0,11.574473,4.4529376,0.009907056,4.4862804,9.88391,13.516918,1.2961743,13.196439,59.240665,5.9636817,3.6330080000000002
0,android_turns.csv,4.0,6.9358435,3.2944376,0.005843744,4.486529,5.0939894,8.479092,1.1594902,14.709395,48.99171,9.535045,3.3851025999999997
0,android_turns.csv,4.0,5.2746935,8.109438,0.010491353,4.4871206,2.0934286,5.3465385,1.1427084,19.328056,157.43628,4.1721473,3.2531099
0,android_turns.csv,4.0,14.281901,3.1141253,0.007231933,2.7839477,11.515813,18.017607,1.6766763,8.777765,27.652912,75.246666,6.501794000000002
0,android_turns.csv,5.0,7.114659,2.8968751,0.003994755,2.5177863,4.5214815,10.0501175,1.5840278,9.983211,29.281616,38.504074,5.5286360000000005
0,android_turns.csv,5.0,8.829704,3.5488596,0.00470131,2.9489157,6.7134924,11.324824,2.1361632,24.68045,88.4812,3.2578177,4.6113316
0,android_turns.csv,4.0,5.69514,7.206391,0.010048889,1.8693135,3.8678076,4.72787,0.8404257,11.494349,83.24901,17.365517,0.8600624000000003
0,android_turns.csv,5.0,9.304515,4.960625,0.009826921,2.4773574,6.413148,14.037897,1.8340912,17.544374,87.66633,4.520975,7.6247489999999996
0,android_turns.csv,5.0,13.42983,3.6571877,0.011030247,2.1206167,10.327003,17.201939,2.6801703,21.821892,80.596924,6.091507,6.874936
0,android_turns.csv,4.0,11.816894,4.7435627,0.012880543,2.9348435,9.324578,14.601663,2.3069358,20.646698,98.68653,4.137968,5.277085
0,android_turns.csv,4.0,9.350359,7.279688,0.014540522,3.5565283,7.694538,9.072594,0.77631205,13.359551,97.734825,11.704285,1.3780560000000008
0,android_turns.csv,5.0,13.023702,2.136844,0.007989305,6.4933567,11.9657345,14.081669,2.443225,12.074992,26.2397,31.221367,2.1159345
0,android_turns.csv,5.0,5.8929825,3.5131798,0.006160586,4.3542533,6.629414,4.4121213,2.4289594,25.197617,89.43637,4.8137054,-2.2172927
0,android_turns.csv,4.0,10.531895,4.1295004,0.009822742,4.0364246,4.568428,16.970184,2.2569234,21.82738,90.92684,10.031331,12.401755999999999
0,android_turns.csv,5.0,14.502754,3.9483128,0.013363565,4.4820766,18.246964,13.145051,2.273156,18.800278,74.910385,6.680998,-5.101912999999998
0,android_turns.csv,4.0,17.151192,4.564125,0.013725691,4.7097497,17.994505,17.306156,2.0696363,14.565927,67.00834,8.311483,-0.6883489999999988
0,android_turns.csv,4.0,22.250174,4.057,0.017710954,4.783754,23.3037,22.103231,1.8324071,12.4997225,51.164154,9.822318,-1.2004689999999982
0,android_turns.csv,5.0,24.588701,4.672813,0.020658184,4.647317,23.983633,25.587694,2.1042624,11.063536,52.09859,11.499595,1.604060999999998
0,android_turns.csv,5.0,18.330612,4.4554377,0.020352835,4.690611,20.160217,18.44956,2.2122245,15.032213,67.5196,9.494136,-1.7106569999999977
0,android_turns.csv,4.0,13.941287,5.6870003,0.02018878,4.367033,11.884353,21.175257,1.865621,13.850051,79.26694,14.428094,9.290903999999998
0,android_turns.csv,5.0,27.873217,9.345563,0.061770182,4.2640705,31.309814,28.457445,1.3639861,7.8964314,74.082634,24.73707,-2.8523689999999995
0,android_turns.csv,4.0,13.627896,3.586094,0.009492559,4.574793,7.0838714,19.491982,2.7788234,16.15557,58.52059,23.393984,12.4081106
0,android_turns.csv,5.0,45.672085,9.739375,0.114079565,3.4223795,47.27484,45.678383,1.8548175,6.5310206,63.84452,43.240067,-1.596457000000001
0,android_turns.csv,4.0,19.79774,1.9553751,0.005584511,4.607236,19.443819,20.151663,4.5419865,17.916471,35.682186,13.573067,0.7078439999999979
0,android_turns.csv,4.0,20.010866,3.3675628,0.011277349,3.4341938,20.37643,19.75698,3.2458286,15.642292,53.242813,25.02872,-0.6194500000000005
0,android_turns.csv,5.0,14.809831,4.8160005,0.016302854,2.808878,11.533707,19.632282,2.4765282,15.58546,75.62394,14.972216,8.098575
0,android_turns.csv,5.0,18.063143,3.3676565,0.009799582,2.2200878,21.311779,14.849053,2.2556136,9.863523,33.574127,37.839176,-6.462726000000002
0,android_turns.csv,5.0,27.842903,3.6936252,0.022943662,2.2066586,26.925714,28.976786,1.8500637,8.277073,30.872135,10.347601,2.0510720000000013
0,android_turns.csv,4.0,15.925377,3.6212502,0.013680071,1.2717011,12.471723,19.27225,1.6027119,9.163211,33.5141,41.08561,6.800526999999999
0,android_turns.csv,5.0,7.9288917,4.2732973,0.005910318,4.140317,6.1583548,11.321591,1.8483944,19.558954,84.28954,5.213684,5.1632362
0,android_turns.csv,4.0,5.413908,4.6354375,0.008617245,5.110094,2.7519925,5.711135,0.9760078,16.07231,75.08423,7.343052,2.9591424999999996
0,android_turns.csv,5.0,10.079539,4.5278754,0.00909303,3.8165858,8.025743,13.341928,2.1590552,18.558323,84.702,3.8271205,5.316184999999999
0,android_turns.csv,4.0,26.595808,4.238375,0.02189338,4.533638,28.026817,25.393568,1.6747953,9.20041,39.328075,33.7847,-2.633249000000003
0,android_turns.csv,5.0,28.66382,3.5863752,0.023618024,3.8150969,27.954617,30.003265,1.488331,6.9028306,25.006205,20.157536,2.048648
0,android_turns.csv,4.0,8.406482,3.6225002,0.007215928,3.8053071,8.011162,8.428859,1.7839022,16.944342,61.99469,3.3662534,0.41769699999999865
0,android_turns.csv,4.0,15.282508,5.5782347,0.021607442,2.4138465,9.4691515,20.93853,1.7189633,15.989889,89.77454,3.3728411,11.4693785
0,android_turns.csv,4.0,15.762717,3.005125,0.011668013,4.265058,14.616698,18.367065,3.8348727,14.235606,43.295197,7.5787115,3.7503670000000007
0,android_turns.csv,4.0,15.885543,3.4758751,0.01354785,3.6716726,18.138876,14.4632015,3.5049455,19.657722,69.039536,14.3175745,-3.6756744999999995
0,android_turns.csv,5.0,9.050717,4.4533753,0.007211004,3.06514,5.8920097,12.633723,1.528192,18.093168,81.23076,13.434777,6.7417133
0,android_turns.csv,4.0,10.561111,4.2725,0.009244439,3.539404,11.393562,10.465062,1.7038686,19.973013,86.05788,5.3388977,-0.9284999999999997
0,android_turns.csv,5.0,11.314332,4.4897504,0.009254251,3.3591237,8.617726,13.56211,1.9027127,18.226896,82.49417,13.668617,4.944384000000001
0,android_turns.csv,4.0,11.366131,7.2055,0.021540025,3.4479322,14.288285,11.147393,1.1248484,11.697901,84.71279,11.900052,-3.140892000000001
0,android_turns.csv,5.0,8.028325,4.961094,0.008710003,2.9889646,10.829838,7.270482,1.789921,16.729479,83.60233,11.991323,-3.559356
0,android_turns.csv,4.0,12.680364,6.300969,0.021339212,3.5214643,8.3157425,15.068774,1.6080562,14.699665,93.151405,6.3903184,6.753031499999999
0,android_turns.csv,5.0,7.0489535,3.6575003,0.003670344,4.850685,8.052285,6.1538873,3.2186925,22.30639,82.39341,9.984729,-1.8983976999999994
0,android_turns.csv,5.0,10.122153,4.2857504,0.008593958,22.193878,7.4937487,13.645332,1.1638033,10.807521,46.747208,8.603639,6.1515832999999995
0,android_turns.csv,4.0,14.098313,3.84925,0.012119418,20.408163,15.680948,12.504495,0.76236904,6.8995314,26.831816,12.823153,-3.1764530000000004
0,android_turns.csv,5.0,13.3470745,5.873125,0.017087676,16.071428,12.884772,13.8913965,1.9244696,14.299757,84.55172,2.7589447,1.006624500000001
0,android_turns.csv,4.0,19.537859,7.276625,0.04095495,4.6302595,20.77499,24.433239,4.5915346,15.283081,111.76253,15.301293,3.6582490000000014
0,android_turns.csv,5.0,10.668528,5.213125,0.013698222,4.6298447,5.1645956,17.818209,1.8949442,15.981285,83.89101,32.716537,12.6536134
0,android_turns.csv,4.0,15.427803,5.6475,0.021410573,4.628677,17.330946,17.05469,1.8674865,15.282665,86.862114,6.9282417,-0.27625600000000006
0,android_turns.csv,5.0,10.192529,4.5615,0.010222587,4.6278715,7.1057444,12.300539,3.2607605,17.140633,78.80753,17.31696,5.194794600000001
0,android_turns.csv,4.0,14.187662,5.8647504,0.018586975,4.62685,17.705095,12.332362,1.548229,14.508285,85.61269,5.1306458,-5.372733
0,android_turns.csv,5.0,6.9978886,6.336844,0.010177411,3.7680597,6.9578533,8.8171425,1.1786647,14.349188,91.44816,18.332758,1.8592891999999992
0,android_turns.csv,4.0,11.873691,5.685094,0.016780332,6.021688,6.4067717,14.929187,1.9991108,17.65718,101.02211,4.2608514,8.5224153
0,android_turns.csv,5.0,10.424421,3.838422,0.008398889,3.1767058,9.3565235,12.6761,2.1038287,22.854488,88.552765,4.3989124,3.3195765
0,android_turns.csv,5.0,28.717833,4.404469,0.029955447,19.387754,28.319658,28.588089,1.5150696,7.2474475,32.208733,19.472,0.26843099999999964
0,android_turns.csv,5.0,12.375868,4.2854376,0.010391631,9.438776,12.079474,13.7124405,2.0752528,17.369658,75.12581,6.5908413,1.6329665000000002
0,android_turns.csv,4.0,15.147811,6.070563,0.023925627,17.091837,12.079474,20.691692,1.7056649,10.902686,66.61803,16.05725,8.612218
