eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventSensorDetectionMthd,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,memsMedianLateralAccel,memsP75LateralAccel,memsP95LateralAccel,memsMedianHorizontalNorm,memsP75HorizontalNorm,memsP95HorizontalNorm,gpsMedianLateralAccel,gpsP75LateralAccel,gpsP95LateralAccel,bearing_angular_change_per_second,gyro_angular_change_per_second,bearingAngleChange,gyroAngleChange,mems_radius,gps_radius
4,17.625072,3.6211877,0.014800282,1,1.2856557,14.106577,21.142956,0.89053965,1.0117705,1.1600678,1.4001381,1.6491178,1.8147548,1.3289104,1.5907708,1.5907708,8.021832,9.180866,32.526737,33.5781,30.55987,52.148144
4,15.383358,2.353844,0.004122123,1,1.8475683,14.60431,16.162407,0.42293033,0.7411444,0.9784207,1.1922917,1.8742311,2.3281958,1.2923156,1.2923156,1.2923156,5.8732967,11.274197,21.206703,26.945972,9.020565,40.302246
5,10.273577,2.4262657,0.005518531,1,2.2562428,7.9282837,12.321068,1.0634354,1.1620867,1.2711246,1.5843788,1.759964,2.0345554,1.112774,1.5996374,1.5996374,12.419062,13.633886,30.915976,33.573154,16.549477,20.068928
5,9.444866,4.27325,0.007786574,1,3.4969358,7.1603155,12.570036,0.47200286,1.0690125,1.2143584,1.7107399,2.2453732,2.60436,1.5185468,1.9351912,1.9351912,16.127136,18.961176,79.675476,81.7125,5.077456,13.026184
5,8.046734,3.9476018,0.008719966,0,3.0751424,8.111024,8.810462,0.7381859,0.95533466,1.3022938,1.4900166,1.7952398,2.3055313,1.1908084,1.307024,1.6844337,18.298927,15.392443,91.05568,61.320698,11.254081,11.0402155
4,14.004046,4.9820004,0.018964905,0,4.3015766,10.307617,15.768638,0.3819542,0.68524456,1.0540383,1.6996834,2.1180375,2.8847837,1.730039,2.0875096,2.5819135,16.692122,14.37902,97.85777,72.15539,4.633666,17.995167
5,11.79343,2.9335313,0.009511384,0,3.3491433,10.852941,13.925814,0.11246228,1.0348957,1.3334005,2.2440403,3.0290158,3.6965191,1.9734764,2.815487,2.815487,27.500942,23.445091,86.989624,69.626,4.3942184,15.23085
4,7.418138,5.9828286,0.013109898,0,2.4930906,2.6543043,11.045475,0.44177485,0.68524456,1.0710874,0.76734227,1.0783596,1.9811662,0.502068,0.8553111,1.1722379,10.322651,9.014081,67.30191,54.256554,19.961565,15.176925
4,16.310476,3.948133,0.018006913,0,2.591374,15.94931,18.157228,1.1162517,1.5149558,1.8828523,3.3579493,3.755769,4.021607,1.9848007,2.3886054,2.4780607,16.057978,12.629829,75.76144,50.321716,18.180964,23.337957
4,9.981678,6.192469,0.015053958,2,1.4701831,11.227787,6.3074484,0.6931246,1.0340235,1.5385189,1.2101028,1.7340968,1.913428,0.84695613,1.0697441,1.3163133,10.756859,12.246768,70.80955,76.281235,13.398651,22.112965
5,15.345805,4.7395625,0.012254801,2,3.0451684,10.939836,19.675837,1.2298772,1.6188699,2.2192507,2.402618,2.618627,3.0449238,2.5486963,2.8176966,2.8176966,13.139118,17.22751,74.5461,82.27416,17.098782,21.41774
4,16.756845,3.9825,0.019554175,0,3.1844637,12.796589,21.499146,0.7061819,0.95324075,1.2164512,2.001016,2.4497726,2.8809698,2.2618814,2.3063526,2.7045,15.764196,14.417715,82.45688,57.940536,7.669199,19.95211
5,8.26561,6.9874377,0.016791051,0,4.3512917,8.03893,15.782624,1.6010973,3.4704902,7.7566338,2.921515,4.290476,9.354635,0.6627948,1.0524782,1.2020662,12.171305,4.721753,93.71804,33.163902,40.992107,16.396376
4,12.795121,3.9822502,0.014385048,0,3.3677983,11.855043,14.955422,0.22133613,0.93358904,1.195514,1.3125143,2.209374,2.6659741,1.4782116,2.2863486,2.320551,17.657515,17.314516,81.20882,69.57756,5.305278,25.48778
5,11.141707,4.8511252,0.012699212,1,1.025604,7.224238,15.29156,0.064589486,0.63111544,0.87287784,1.696418,2.2009165,2.7041512,1.6745226,2.5584033,2.674898,16.26613,17.64133,81.55044,86.21896,4.4276223,18.264284
4,11.438576,5.7200003,0.016441159,1,1.4672735,13.304195,9.443607,0.28830904,0.69831496,1.0869601,1.3307532,2.189128,2.7935762,1.2314473,1.6532488,2.1929312,14.702313,14.980822,81.958496,86.23265,5.6160336,21.515182
5,11.574473,4.4529376,0.009907056,1,4.4862804,9.88391,13.516918,0.042676296,0.4670481,0.9156613,1.2961743,1.766754,2.1308165,1.3632145,1.555969,1.555969,10.46439,13.196439,56.58326,59.240665,5.9636817,22.26407
4,6.9358435,3.2944376,0.005843744,1,4.486529,5.0939894,8.479092,0.7876423,1.091964,1.3871629,1.1594902,1.6757406,2.5134294,0.77368045,1.0623567,1.0623567,14.200459,14.709395,60.86053,48.99171,9.535045,10.989624
4,5.2746935,8.109438,0.010491353,1,4.4871206,2.0934286,5.3465385,0.4884041,0.78997487,1.1144273,1.1427084,1.4214023,1.718612,0.9796639,1.2880958,1.6828667,18.786621,19.328056,100.87162,157.43628,4.1721473,6.695153
4,6.4111004,4.4891877,0.007510901,0,0.79786956,7.206402,5.45485,0.40079808,0.6723379,1.1938689,1.0212053,1.2762187,1.9393294,0.6959774,0.85012805,1.022108,14.746933,1.3040318,71.15237,5.900876,30.205173,9.936006
5,12.936692,5.1408753,0.013620836,2,1.5291905,14.669146,13.95936,1.9584173,2.6159682,3.3484342,2.204862,2.716621,3.4121108,1.702146,2.2377708,2.6622562,14.890571,16.767797,78.294174,86.80821,28.085405,17.401373
4,13.625876,6.5528126,0.023269955,2,2.34347,7.7819405,18.638117,1.2995255,1.6827404,2.150173,1.4063281,1.6889929,2.170054,0.99649936,2.4653084,2.5601213,12.887658,13.342601,88.269356,87.914604,20.159208,19.575462
5,12.958287,4.9960628,0.01343578,2,1.9409957,14.108993,14.548622,1.5657597,2.2445064,2.8532577,2.0370152,2.3623123,2.960278,1.6519324,2.558928,2.568826,15.467488,17.063753,79.63425,85.869354,15.952512,16.46558
5,19.938349,3.2945626,0.010952386,2,2.4855673,19.596912,20.622065,1.6763071,2.1202037,2.501882,1.7835605,2.2425365,2.5934255,1.9708071,2.4004424,2.4004424,8.483497,11.857507,35.37152,39.494587,34.00769,43.120937
4,20.70078,5.8656564,0.029179389,2,2.872446,22.07667,22.032644,2.4400163,3.0988593,3.7750974,2.8145964,3.3716068,3.9986086,2.5379047,2.8455615,3.3025193,14.489912,15.537057,92.23026,91.69415,33.229927,34.433308
5,14.53215,4.1639066,0.01230162,2,0.87071484,13.327355,16.336946,2.4896817,3.0521126,3.8724627,2.6139767,3.2405486,4.0721283,2.2659204,2.976232,2.976232,15.49017,17.761116,66.27206,74.598724,22.71991,20.702333
5,18.024319,4.0915937,0.015285852,2,0.98429453,23.749971,12.119925,1.865385,2.1729677,2.4453645,2.2608252,2.5062025,2.8232787,1.2695487,1.4174305,1.4174305,7.3365216,9.218068,36.141396,38.05036,73.11447,46.858276
5,28.623577,3.8381565,0.02345305,2,1.9839908,27.444723,30.173532,1.7712861,1.9789923,2.1500638,1.9730251,2.1500316,2.3744283,1.8858371,2.1779072,2.1779072,6.985247,8.329022,31.53019,32.26968,73.82234,89.63473
4,16.430622,3.4761252,0.008901987,2,1.635664,13.283653,19.504105,1.355021,1.7456801,2.0504224,1.8906857,1.9926724,2.1909423,1.3019559,1.81388,1.81388,6.337755,9.352432,29.009861,32.848877,45.299713,41.909405
4,14.281901,3.1141253,0.007231933,1,2.7839477,11.515813,18.017607,1.4469179,2.3012886,2.465879,1.6766763,2.4399333,2.7040253,0.9588259,1.532857,1.532857,6.465943,8.777765,26.642368,27.652912,75.246666,42.321453
5,7.114659,2.8968751,0.003994755,1,2.5177863,4.5214815,10.0501175,1.4147446,1.8325108,1.9256628,1.5840278,1.9161744,2.0544286,0.5463758,0.9389597,0.9389597,7.703172,9.983211,27.372995,29.281616,38.504074,21.496284
5,8.829704,3.5488596,0.00470131,1,2.9489157,6.7134924,11.324824,0.6145623,1.3931823,1.5997007,2.1361632,2.8495483,3.2462795,2.1969962,3.0865798,3.0865798,19.232677,24.68045,80.068504,88.4812,3.2578177,8.303352
4,5.69514,7.206391,0.010048889,1,1.8693135,3.8678076,4.72787,0.0359605,0.9355569,1.3616041,0.8404257,1.4282551,1.7040828,0.37662396,0.9602761,1.3282813,10.585776,11.494349,82.28787,83.24901,17.365517,15.959748
5,7.2480288,3.9474378,0.007763653,0,2.497158,8.051749,7.8404493,0.049651146,0.5377872,1.018595,1.4222834,1.9130923,2.5979128,0.92515165,1.309231,1.3289888,20.115437,7.3982043,91.5624,29.471878,20.264326,10.891078
4,14.115035,4.9614925,0.020080624,0,3.8795776,10.055476,15.155559,0.22387815,0.39107704,0.59521437,1.9844848,2.472159,3.4046044,1.7158043,2.3489542,3.2048876,18.06586,7.0214944,101.2544,35.09138,18.55884,19.593601
5,11.969778,1.9918673,0.005947126,0,3.7657578,10.368273,13.887884,0.1986041,0.66341066,1.3220348,2.811757,3.339512,3.7324355,2.6905003,3.3304882,3.3304882,30.856369,10.857657,82.52664,22.020231,14.258915,12.607182
4,13.745579,3.9839728,0.015606471,0,4.0707736,7.199068,18.272621,0.23658991,0.50982094,0.9000006,1.744694,2.3671017,2.7881856,1.6580474,2.2536087,2.2738853,15.938728,5.9001803,69.37069,23.71985,27.599691,24.227617
5,6.991471,2.499125,0.002808354,2,4.779793,5.3361454,8.646797,1.4338129,2.0028543,2.2792249,1.8266126,2.2657213,2.5357156,0.84518147,0.84518147,0.84518147,7.582726,14.276181,28.84432,36.19503,20.651423,12.750229
5,26.099432,8.982625,0.058503803,2,6.3579836,26.360256,26.428787,0.8459935,1.156724,1.3807647,1.0717423,1.3929644,1.6184473,1.3193519,1.3622614,1.677881,5.757976,6.7422304,57.341316,60.80714,64.6128,103.31289
5,18.074337,7.7873755,0.030193154,2,6.1013165,16.817368,20.695694,2.7666235,3.205314,3.7077956,2.90167,3.3531902,3.805973,2.1137023,2.3885317,2.51365,11.381648,12.894147,96.306595,100.87859,42.74096,28.048517
4,11.512652,11.735126,0.045030285,2,5.417744,1.9988297,23.320398,1.4385939,2.046749,2.719915,1.5622516,2.0965273,2.7282841,0.70241094,0.8618976,1.1608138,9.27184,9.39305,108.80744,110.56883,85.38937,67.245445
5,9.492328,9.561875,0.022111667,2,4.502698,6.250799,11.529404,0.4291396,1.2815773,1.8398793,0.59007365,1.5511277,2.0251713,0.53893566,0.93483704,1.204396,8.571415,9.77097,91.85849,93.78269,35.242027,22.692848
4,9.553012,6.0486255,0.013794057,2,5.8002872,10.229723,8.806528,1.1686785,1.8563464,2.6390376,1.3625208,1.8755529,2.6607885,0.47434065,0.62340385,0.75895226,6.415771,14.52854,40.12958,88.40391,15.7443075,35.720512
5,9.634468,5.97625,0.021141134,0,5.715111,7.244983,18.623892,0.49531436,0.6290133,0.78933245,0.8131739,1.2758832,2.511381,0.448818,0.8669648,5.0041447,11.151899,1.5783207,81.9891,9.489606,99.69009,26.247053
4,10.017541,8.946376,0.027108805,0,5.6078076,11.262798,8.5006485,0.103788674,0.3502494,0.5093722,0.41016048,0.6882607,1.2416072,0.5393989,0.6738271,0.93969774,8.314283,2.7831352,80.45456,24.999779,87.11042,38.50094
4,5.2519193,5.976375,0.012344682,0,4.0583105,3.0485108,7.761548,0.7178468,1.313211,1.7693428,1.1709006,1.6000824,2.1347709,1.0556018,1.3516619,1.4036452,21.759027,7.2707224,174.42334,43.71591,41.434116,5.474088
5,11.392256,6.33825,0.018379586,2,4.2044806,14.418259,12.900916,1.4622622,2.037701,2.986377,1.7230885,2.2420871,3.062021,1.1137906,1.6322347,1.7758181,13.890425,14.387262,87.04285,91.71116,24.39975,19.025864
4,10.323768,5.5776877,0.011645674,2,5.802593,7.2769737,12.668254,1.6833174,2.0617356,3.633802,1.7957171,2.1436706,3.6687346,1.7636524,1.9593014,2.1635199,14.2198715,16.000803,85.07344,89.82701,18.110693,15.003249
5,11.001055,4.708438,0.008276424,2,4.433743,11.5581255,11.268033,1.57701,2.7026372,4.1994753,1.7884095,2.7747598,4.386038,1.6427455,2.1502666,2.1502666,14.005476,18.219994,69.95615,86.44762,16.211155,14.764377
5,17.232447,4.7807503,0.019638333,2,5.6109853,16.76885,18.488106,1.7883409,2.5302796,3.0850759,1.8803968,2.6964564,3.1369562,1.3558581,2.014591,2.2729046,9.645181,10.506489,48.851112,50.618267,52.153637,46.599808
4,14.984932,7.2797503,0.026146537,2,5.897113,17.323923,14.1889305,1.4358438,1.8137177,2.5984905,1.8626397,2.1816587,2.858133,1.2804675,1.698598,1.9836359,10.458365,11.863635,79.85655,86.79398,38.907085,32.677994
5,11.216927,3.0785,0.007191538,2,6.275717,10.720061,11.965598,2.3287005,2.7999794,3.3535533,2.383496,2.8791335,3.4611127,1.5000678,2.0840914,2.0840914,12.947264,18.021624,45.04778,56.13227,22.42632,16.01711
4,11.356839,3.4406877,0.006606197,2,4.681651,10.9482155,11.360354,0.97820497,1.1255265,1.2865889,1.0321425,1.1636118,1.3366636,0.73163784,0.750164,0.750164,4.7749524,7.3017554,22.38275,25.387512,52.70335,36.852802
5,10.368145,3.8752813,0.005845266,2,4.632332,10.55329,10.292526,0.44646937,0.6535795,0.8647888,0.52943265,0.7178299,0.9733923,0.5675834,0.595685,0.595685,3.7440634,6.8875437,17.467894,26.94062,32.41744,37.052357
5,5.3468513,6.2294064,0.009818119,2,9.142364,0.15322436,10.604639,0.34439528,0.8884187,1.4760232,1.1013961,1.5088732,1.9418977,0.21470666,0.60554045,1.074068,6.196692,6.744594,39.196777,42.25909,33.07862,19.6764
5,10.3083935,4.672102,0.00892619,2,8.841883,13.722946,9.125439,1.3278425,2.1377714,2.9705334,1.6487734,2.3744597,3.1393843,0.3467998,0.41581547,0.85426766,4.559124,19.946804,22.179792,93.91593,9.032806,50.19389
4,8.47929,7.2798715,0.013395477,2,7.2909408,4.2325277,12.776287,1.4995753,2.4207726,2.9053667,1.6603464,2.4556315,2.928617,0.41028377,1.2071683,1.70208,4.8995433,11.264146,38.929222,82.40951,32.565617,27.021502
5,15.074246,5.7594376,0.020456353,2,4.3647118,16.139565,17.00115,1.4409617,1.9197562,2.5936575,1.5782142,2.5495493,3.1854086,1.532997,1.9849466,2.4487844,13.833716,14.424473,82.62067,83.596085,27.576687,29.4547
5,22.302126,6.665047,0.036756907,2,2.2186391,22.119328,25.13135,0.5282429,0.7657172,0.93944484,1.0071988,1.2026707,1.7207155,1.2011429,1.3872858,1.456614,6.55988,7.0698013,48.50918,47.37665,34.99456,78.11589
4,15.775505,4.781516,0.012623333,2,4.444235,18.031845,13.2127075,1.6763116,1.8772936,2.2258615,1.6835971,1.9394847,2.324634,1.1664675,1.6862078,1.6862078,7.1110554,11.024144,42.37568,53.111454,41.001938,42.685734
5,29.065136,10.830883,0.07990871,2,4.548709,36.770206,20.276978,1.2430108,2.0155816,2.4781158,1.5621902,2.5265663,2.7411203,1.4394089,2.568468,3.3548334,8.68453,9.054799,98.958115,98.39946,82.343834,122.77072
4,13.1056185,5.071383,0.016133223,2,4.4414387,8.534206,17.823187,0.69333726,1.5218458,2.0975397,1.9025835,2.1481838,2.5647135,1.5920979,1.6249017,2.9250112,12.637117,15.503318,73.71689,79.18485,8.735054,22.706598
4,12.225666,3.5499923,0.007933061,2,4.625979,8.576543,15.7380705,0.82374555,0.9728634,1.2469857,1.8346454,1.8978059,2.0104747,0.8722557,0.8849075,0.8849075,4.5854135,8.28847,23.492817,29.724249,33.589878,34.512352
4,14.954373,4.7077813,0.016601665,2,2.0016756,11.348462,17.40451,1.8755786,2.2190971,2.7810159,1.8813525,2.2622976,2.832467,2.1661925,3.1827474,3.2880883,17.484661,18.895931,89.95289,89.642204,14.058064,18.392025
4,14.681308,4.490469,0.017249458,2,2.8497362,10.0855665,18.767141,2.4304924,2.9000688,3.495956,2.445213,2.912425,3.5579014,2.6417315,3.0146024,3.6616797,18.931433,19.535065,87.445465,88.42904,17.357141,24.868135
5,12.301928,4.354719,0.009696628,2,3.2827554,7.896912,16.568197,1.8724766,2.4764917,2.864576,2.4687707,2.928175,3.2159765,2.401056,3.213809,3.213809,16.990723,19.460682,81.07593,85.44618,13.121372,15.628728
5,19.79744,6.9147816,0.03203128,2,4.4277716,21.082642,23.123663,2.5050187,2.938397,3.3663912,2.6166618,3.0342612,3.5047565,1.9599438,2.4676995,2.674907,12.824224,13.712271,79.0945,95.32712,38.19115,38.370644
5,28.478952,4.4560003,0.031880293,2,4.7598395,28.660482,30.723597,0.9582482,1.2517204,1.6252618,1.1476206,1.3812472,1.6665628,1.5473344,1.5944486,1.6570047,6.326698,6.713308,32.563198,30.157707,63.982426,98.455956
4,21.873663,4.1662188,0.018287005,2,2.5633473,21.200611,24.057884,1.1914806,1.4231185,1.6450982,1.2552305,1.4426606,1.6934114,1.4206849,1.6837236,1.6837236,6.3065987,7.812614,30.680824,32.83458,71.44182,70.60862
5,13.65238,4.637188,0.014670404,2,2.8094854,12.347508,17.358929,2.5278273,2.9492683,3.2821717,2.657367,3.0546086,3.4788346,1.9003981,2.0437086,2.4491606,15.794809,16.758198,79.42104,78.31803,22.609863,18.051907
4,24.648422,3.8764064,0.020979686,2,2.4669518,24.492968,25.218811,1.1453729,1.35465,1.5294642,1.1803088,1.3923601,1.5706358,1.6215229,1.7708917,1.7708917,6.8033996,8.338627,31.86399,32.626,51.101307,75.36778
5,16.382652,2.9707189,0.012950107,0,1.9862975,14.5420265,19.378689,0.55573297,1.0336995,1.3399808,2.2674086,3.113212,3.7844787,2.0970278,2.605382,2.605382,17.878307,15.788162,63.861183,47.47417,8.258951,28.15889
4,24.692146,2.9707189,0.020428065,0,2.2136445,24.351364,25.10489,0.27278185,0.53240323,0.76510525,1.0516102,1.216725,1.5312835,1.7398468,1.9777436,1.9777436,9.044989,7.393012,35.254913,22.230398,17.060194,70.10759
4,14.806333,2.952625,0.012042382,0,3.6354043,10.847433,18.962729,0.72113705,0.82372904,1.089931,1.2879077,1.5156059,1.85433,1.4327786,1.8631673,1.8631673,13.615018,11.004443,48.722527,32.88824,16.28353,29.426487
5,20.593586,1.9563283,0.01143898,0,4.1093817,20.08322,21.879864,0.15254259,0.5392823,0.7797611,1.9050677,2.4603934,2.6750422,1.3578564,1.7065133,1.7065133,9.04061,7.5635004,26.352623,15.0707035,24.496588,59.35822
4,16.694025,4.9632344,0.02300218,0,4.39895,16.614975,19.389341,0.10992026,0.6079266,0.7983055,0.9441229,1.0918679,1.3612376,1.2152957,1.392325,1.5121757,9.89601,8.476213,56.29542,42.37651,14.647357,44.907814
5,9.304515,4.960625,0.009826921,1,2.4773574,6.413148,14.037897,0.17585811,1.9490511,2.0836368,1.8340912,2.0969806,2.3671803,1.2065411,1.7420077,2.0824575,16.186295,17.544374,88.00777,87.66633,4.520975,11.274433
5,13.42983,3.6571877,0.011030247,1,2.1206167,10.327003,17.201939,0.99694896,1.3292133,1.434278,2.6801703,3.5864334,3.9307272,2.1658523,3.2630267,3.2630267,20.834578,21.821892,81.17125,80.596924,6.091507,22.498291
4,11.816894,4.7435627,0.012880543,1,2.9348435,9.324578,14.601663,0.14655738,1.1375381,1.6493726,2.3069358,2.6499095,2.9164114,2.1592734,2.680212,2.8882692,19.421564,20.646698,64.42081,98.68653,4.137968,15.896573
4,11.48925,2.9695,0.011551283,0,7.9751577,7.5530386,14.594399,0.11784649,0.3397808,0.5874376,1.9321976,2.1828032,2.6565387,2.2754674,2.5932734,2.5932734,24.591372,0.9443676,90.29197,2.8384984,542.52594,12.446629
4,15.2354355,3.9835002,0.0165925,0,1.9515569,11.261605,17.694193,0.020937443,0.2159524,0.45493555,1.4874971,1.7416923,2.083671,1.7410202,2.2784595,2.363655,15.197966,0.4902365,70.89296,1.9706105,553.47284,26.79606
5,5.7901573,5.9393597,0.013660291,0,4.4930406,3.0018797,6.4256697,5.3925247,13.458132,20.606392,15.138969,25.500704,46.254982,0.42098954,0.7184066,1.3460599,12.005225,1.299296,96.30001,7.7640414,4.1708727,22.90526
4,6.158361,4.5631876,0.005353764,2,3.1980734,3.5690491,7.842774,1.1203842,1.3677691,1.6721089,1.3168865,1.6150163,2.2561555,1.155201,1.4747758,1.4747758,15.106109,17.964678,28.009005,82.62681,10.195356,8.6317425
4,9.350359,7.279688,0.014540522,1,3.5565283,7.694538,9.072594,0.085547455,0.8571903,2.2442477,0.77631205,1.1690327,2.3251667,0.9337061,1.5332472,1.6144735,12.070479,13.359551,95.74248,97.734825,11.704285,15.339176
5,13.023702,2.136844,0.007989305,1,6.4933567,11.9657345,14.081669,1.601274,1.6952766,1.7841092,2.443225,2.7129762,2.8751087,1.1450093,1.1450093,1.1450093,6.8785534,12.074992,21.930664,26.2397,31.221367,33.458126
5,5.8929825,3.5131798,0.006160586,1,4.3542533,6.629414,4.4121213,1.0073322,1.4952039,1.7406545,2.4289594,3.1674278,3.6499276,0.7473799,1.17346,1.17346,17.485292,25.197617,71.49281,89.43637,4.8137054,12.503918
4,16.11789,3.9843752,0.018286522,0,4.396969,11.826427,19.46312,0.053239822,0.5042877,0.9427719,1.9615108,2.6047146,3.041961,2.027634,2.1551158,2.586762,15.197821,0.5618397,69.311134,2.2587476,283.97858,29.859201
5,14.502219,5.43375,0.020187268,2,4.4755507,15.516423,16.453402,1.5508487,2.3633494,3.1192586,2.330482,2.7131228,3.5008352,1.7245165,2.5108523,2.7831833,16.999876,16.80809,94.675476,91.93984,13.50348,29.970337
4,17.92385,4.962688,0.018911997,2,4.697534,18.241684,20.955101,1.6032778,2.4908645,3.487397,2.157837,2.9883976,3.6588948,2.8034925,3.0290263,3.7628667,16.54035,17.923155,85.777214,89.59627,15.398832,31.300272
5,10.991151,7.0275626,0.017279636,2,4.577567,8.000585,20.66522,1.0152696,1.5942409,2.841206,1.716823,2.1309018,2.9872983,1.0368521,2.7312803,3.549571,13.07196,13.732399,97.21491,97.00275,50.464966,17.232668
4,10.531895,4.1295004,0.009822742,1,4.0364246,4.568428,16.970184,1.1897161,1.6496418,2.010489,2.2569234,2.9227257,3.5856326,2.060054,2.6838129,2.6838129,18.895409,21.82738,93.492485,90.92684,10.031331,9.594268
5,14.502754,3.9483128,0.013363565,1,4.4820766,18.246964,13.145051,0.3628372,1.2220753,1.9455395,2.273156,2.9328208,3.9422662,1.777513,2.285293,2.285293,15.392155,18.800278,63.483932,74.910385,6.680998,20.671997
4,17.151192,4.564125,0.013725691,1,4.7097497,17.994505,17.306156,0.006946624,0.8923459,1.7729607,2.0696363,2.4030285,2.8771408,1.9542415,2.71667,2.71667,11.718855,14.565927,58.221184,67.00834,8.311483,28.795185
4,22.250174,4.057,0.017710954,1,4.783754,23.3037,22.103231,0.27813384,0.9148453,1.360933,1.8324071,2.0752654,2.4650345,1.7078073,2.5379245,2.5379245,8.9920225,12.4997225,39.20956,51.164154,9.822318,61.957695
5,24.588701,4.672813,0.020658184,1,4.647317,23.983633,25.587694,0.3193041,0.657424,1.1119032,2.1042624,3.0980115,3.5300179,2.353363,3.065528,3.065528,8.605685,11.063536,45.338417,52.09859,11.499595,55.991142
5,18.330612,4.4554377,0.020352835,1,4.690611,20.160217,18.44956,0.01802072,1.1118609,1.7082008,2.2122245,2.7838178,3.8475237,0.76625264,1.2436572,2.4272888,8.293024,15.032213,39.425045,67.5196,9.494136,82.06031
4,13.941287,5.6870003,0.02018878,1,4.367033,11.884353,21.175257,0.78325605,1.1415926,1.5855998,1.865621,2.0880804,2.426048,1.3330591,1.6816387,1.9581268,13.096325,13.850051,79.4413,79.26694,14.428094,24.575546
5,27.873217,9.345563,0.061770182,1,4.2640705,31.309814,28.457445,0.6213548,0.88187605,1.3939898,1.3639861,1.7920175,2.2368574,1.7601255,2.126465,2.6003437,7.122888,7.8964314,67.434845,74.082634,24.73707,78.63898
4,13.627896,3.586094,0.009492559,1,4.574793,7.0838714,19.491982,1.7141263,2.5632696,3.5417652,2.7788234,3.4051192,4.249516,2.406482,2.59098,2.59098,10.762289,16.15557,53.496555,58.52059,23.393984,16.999397
5,23.83454,3.9845939,0.025939247,0,4.353998,21.097185,27.724743,0.4441681,0.7773688,1.2125635,1.5103952,1.8435494,2.3182902,1.6891365,1.8865623,2.3925543,9.988882,4.9171057,47.931126,19.770782,59.594826,66.44437
4,17.911486,3.9484065,0.021074576,0,4.0183535,15.6173,21.692661,0.47676945,0.8105688,1.2212367,0.9685171,1.3563337,1.8823445,2.1890962,2.875714,4.1661577,18.943632,6.900886,87.081055,27.497478,45.10634,32.564964
5,10.867115,1.9561251,0.006550498,0,4.4173226,6.90172,15.475128,0.7543373,1.0666008,1.7353945,1.5185996,2.0146103,2.6287262,2.240961,2.3152812,2.3152812,21.547968,11.19666,83.76833,22.307663,18.25711,9.0229435
4,31.124907,1.9560938,0.0171318,0,5.6564894,28.401766,32.00793,0.022731781,1.0776672,1.6097717,1.6363759,2.1574388,3.037259,2.6661441,2.997687,2.997687,10.587152,10.346955,34.236267,20.614422,51.369946,79.260345
5,6.939839,2.9567657,0.006379658,0,4.397683,9.258856,5.4756246,1.0082755,1.2708881,1.5577276,1.4326212,1.6717662,2.3600593,0.697161,1.2239852,1.2239852,21.248074,11.142229,72.27187,33.346725,22.833447,13.532211
5,22.450142,3.9573596,0.025635436,0,4.3009977,24.051468,22.714993,1.0866404,1.3390837,1.9205394,1.2823606,1.684007,2.5153198,1.2541293,1.3584797,1.5829775,7.7468276,0.11430422,36.94376,0.45641807,117.95109,81.04669
4,16.197632,1.9560782,0.009790809,0,4.380334,15.201677,16.840668,0.575773,1.5535402,3.296412,3.0612292,3.550424,5.2844515,2.1477175,3.2529802,3.2529802,21.235104,16.82132,48.982677,33.51314,10.305855,26.388184
5,8.3267355,5.9792504,0.013710353,0,4.002506,9.6278715,15.3181505,1.2035894,1.7413769,2.2127628,1.3296492,1.8682245,2.5818207,0.51489127,1.3063242,1.7187133,12.102186,5.6805425,79.21781,34.171238,107.61106,16.908361
4,22.821539,1.9538361,0.012606915,0,4.009041,24.045137,21.510498,0.7163513,0.90059876,1.0782657,1.1397696,1.6006075,2.1033976,2.3593657,2.4780414,2.4780414,9.576006,2.8474998,31.919437,5.664704,102.10093,46.624477
4,6.1545286,2.9703987,0.005058042,0,4.4904494,7.965765,3.1783388,1.3860428,1.9489543,2.7702906,1.5131516,2.038415,2.8096697,1.268961,1.6050872,1.6050872,21.045572,10.724842,93.403305,32.240875,42.142616,6.265342
5,13.791708,4.9626956,0.020551968,0,4.4938517,16.109167,13.352735,1.228715,1.5373888,1.8825536,1.464634,1.8051152,2.4321241,0.72436297,0.8268099,0.9996406,7.7873287,4.214393,44.66751,21.067413,328.50714,50.92671
4,17.617353,1.9515392,0.013318352,0,4.60696,11.360732,22.611954,0.27338004,5.755038,8.14128,6.477892,7.1543264,11.322974,1.8056959,8.132352,8.132352,30.977308,26.474,80.81485,52.621815,18.67611,14.283546
5,27.299665,10.607876,0.0761604,2,1.1031909,33.394314,20.105494,0.6032731,1.0369563,1.4592304,1.0096556,1.3440412,1.7017711,1.2941825,1.8201686,2.1469586,6.4869485,6.8374205,73.7827,72.778046,46.9035,96.6539
4,28.03227,8.90625,0.061931457,2,2.0570831,27.843838,30.064411,0.9232764,1.1162403,1.429229,1.0107074,1.1774291,1.4432162,1.6972581,1.7084705,1.903357,6.7064195,7.20556,64.54903,64.43539,53.886707,94.94325
5,22.646826,6.2633753,0.035027966,2,3.5536413,23.025337,26.416851,3.0689132,3.4663024,4.0522027,3.1777515,3.5325665,4.052285,2.2440462,2.9255471,3.1723042,14.541929,14.749189,80.55369,92.91369,39.35946,43.9303
