init_time,eventAction,payloadCreation,eventStart,eventEnd,eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventStartLatitude,eventStartLongitude,eventEndLatitude,eventEndLongitude,eventSensorDetectionMthd,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,eventSpeedChange,memsMedianLateralAccel,memsP75LateralAccel,memsP95LateralAccel,memsMedianHorizontalNorm,memsP75HorizontalNorm,memsP95HorizontalNorm,gpsMedianLateralAccel,gpsP75LateralAccel,gpsP95LateralAccel,bearing_angular_change_per_second,gyro_angular_change_per_second,bearingAngleChange,gyroAngleChange,mems_radius,gps_radius,validity_mean,speed_gap,aggressive
1290414987.181845,1,1,39683.336,43611.914,5,14.728011,3.9285784,0.014544748,41.82242,-87.87259,41.82247,-87.872345,0,21.938776,15.904641,16.441507,-1,0.17346743,0.8922142,1.3162498,2.0670528,2.553384,2.939478,2.7613509,3.3352344,3.5854383,26.447224,19.458845,119.60362,77.21777,4.9646287,15.869785,1,0.5368660000000016,0
1290414987.181845,1,1,25675.25,30635.627,5,10.0438595,4.960377,0.0115832,41.821583,-87.87251,41.821724,-87.872604,0,16.581633,9.238562,13.35453,-1,0.5262755,0.80398417,1.6517373,1.8633925,2.1089282,2.5002456,1.5654309,1.7449857,1.8739794,16.410042,19.17197,107.80101,95.86101,3.2222898,11.889334,1,4.1159680000000005,0
1362665517.462007,1,1,803533.4,808492.6,5,5.234439,4.9592505,0.005967503,41.812946,-87.870316,41.812965,-87.870224,0,14.285715,4.384402,7.0239906,-1,4.3547535,4.5236197,6.144868,7.484372,7.72409,9.95051,0.9694345,1.1193631,1.6207652,22.886522,4.2813673,139.10349,21.40223,1275.1003,5.3646274,1,2.6395886000000006,0
1362665517.462007,1,1,787545.5,790520.9,4,9.238562,2.9753752,0.00660744,41.813118,-87.87006,41.813053,-87.87014,0,7.908163,11.117591,7.717442,-1,0.0922142,0.34166008,0.6007576,1.8814862,2.002179,2.1775928,1.6359403,1.8236456,1.8236456,26.383224,24.589117,84.001755,74.137344,0.7547117,9.506058,1,-3.400148999999999,0
1362665517.462007,1,1,777706.8,782507.1,4,9.659106,4.8003125,0.011658179,41.813084,-87.86957,41.81314,-87.86976,0,9.693877,8.16483,10.468879,-1,0.7217208,0.8949338,1.2322624,1.0348853,1.2578534,1.4660072,1.6016457,1.7474988,1.9889237,15.70731,17.455744,87.80137,84.485535,6.208099,11.922658,1,2.304048999999999,0
1362665517.462007,1,1,765963.9,770208.75,4,11.145554,4.2448754,0.01023456,41.812386,-87.86967,41.812504,-87.86957,2,10.714286,7.6950727,14.54011,-1,1.4558544,1.9917214,2.3079104,2.4422722,2.6156645,2.8678384,2.312848,2.5796409,2.5796409,18.115961,20.603584,88.00001,88.27703,7.8047113,14.0804,1,6.8450373,0
1362665517.462007,1,1,665315.94,669481.3,4,13.393678,4.165375,0.011330714,41.812286,-87.879524,41.812172,-87.87939,2,4.846939,9.30567,16.32966,-1,1.8740196,2.5716248,3.0164368,2.6902802,3.0455444,3.3967652,2.5578685,3.3116555,3.3116555,17.813522,20.55131,78.10163,86.41919,11.323011,16.013523,1,7.023990000000001,0
1362665517.462007,1,1,553641.9,559037.1,4,16.088072,5.3952503,0.01656228,41.82017,-87.879776,41.819984,-87.87995,2,10.204082,14.249307,17.738934,-1,1.3088279,1.6717267,2.0692413,1.9215966,2.1726694,2.5167425,2.126068,2.4605863,2.4863992,12.622213,15.465496,83.1026,84.05376,16.224855,24.330954,1,3.4896270000000005,0
1362665517.462007,1,1,548841.8,553205.5,5,13.158798,4.3636875,0.010808888,41.820286,-87.879486,41.820183,-87.87962,2,8.418367,13.958505,12.772926,-1,2.092462,2.5163436,3.0959547,2.3686528,2.799142,3.5614772,2.186891,2.4329147,2.4329147,15.7894,19.336428,80.80169,85.1452,17.30515,15.459959,1,-1.1855790000000006,0
1362665517.462007,1,1,534481.06,538646.44,5,11.287598,4.165375,0.012246376,41.821335,-87.87958,41.821198,-87.87948,2,6.122449,7.202946,15.323038,-1,2.3523266,2.7915785,3.3432994,2.425392,2.8030858,3.358618,1.7086837,2.654749,2.8478296,22.68703,21.85905,97.40151,91.9183,13.583285,12.410149,1,8.120092,0
1362665517.462007,1,1,489970.75,495048.6,4,14.074826,5.077844,0.017379358,41.82133,-87.88368,41.82119,-87.88342,2,9.693877,7.8292894,18.342907,-1,1.1993675,1.4381154,1.6711091,1.7303693,1.8934531,2.0660682,1.7831898,2.5184424,2.7729046,14.415567,17.034319,81.501915,87.173386,11.727441,21.742428,1,10.5136176,0
1362665517.462007,1,1,322492.4,327649.66,5,5.830957,5.1572504,0.010327349,41.82157,-87.88362,41.821472,-87.88372,2,9.183674,10.714942,3.4896262,-1,0.7170968,0.9282901,1.3926492,1.3791773,2.1228433,3.078885,0.8124987,0.8431808,0.88447416,18.905422,18.620367,99.0,96.768585,5.75487,6.724242,1,-7.225315800000001,0
1362665517.462007,1,1,301427.12,306187.62,4,13.962977,4.7605004,0.016043423,41.823082,-87.88354,41.822937,-87.88373,2,8.163265,15.457253,14.092721,-1,1.8250968,2.3111577,2.806241,1.8664933,2.3426638,2.8301513,1.8670506,2.4984415,2.5101175,17.309105,17.897545,85.30201,85.911285,17.716354,21.459913,1,-1.3645320000000005,0
1362665517.462007,1,1,272387.9,276355.03,5,10.625464,3.9671252,0.010223507,41.82323,-87.88007,41.82313,-87.8802,2,10.204082,5.7041965,14.249307,-1,2.0396562,2.6503143,3.4184437,2.3630493,2.7495725,3.5100036,2.3585045,2.9016714,2.9016714,19.964079,22.370087,83.00001,89.632385,10.126362,12.785662,1,8.5451105,0
1362665517.462007,1,1,180984.95,186419.89,4,12.034737,5.434938,0.013627608,41.830475,-87.88032,41.830322,-87.88047,1,9.693877,8.075354,15.166451,-1,0.90596545,1.3243294,1.8996621,1.639431,1.8922821,2.3316908,1.834117,2.1194708,2.2283766,14.425186,16.57541,86.80238,90.74389,8.802436,16.588047,1,7.0910969999999995,0
1370392635.948172,1,1,471585.16,476544.75,4,7.106012,4.959594,0.010693833,41.82243,-87.87181,41.822525,-87.87167,0,15.816326,11.788673,4.406771,-1,0.35030162,1.3576444,1.6384571,0.92999077,1.6371888,2.3430147,0.8599442,1.0310516,1.0504766,16.896544,16.516212,89.500565,82.569016,5.0229015,11.144379,1,-7.381901999999999,0
1370392635.948172,1,1,460634.44,465514.62,4,14.786172,4.8801875,0.016702352,41.822575,-87.87268,41.82246,-87.87242,1,14.285714,15.009867,16.821789,-1,0.3024326,0.7047137,1.6037042,1.7843238,1.98752,2.5642185,2.0110364,2.2750802,2.5495784,14.937949,17.054928,86.70068,83.90792,3.5934424,21.072626,1,1.8119219999999991,0
1370392635.948172,1,1,449445.66,454048.1,5,11.761829,4.6024375,0.012832173,41.823334,-87.872826,41.823204,-87.87268,1,12.244898,12.8400345,13.77955,-1,0.33269083,1.5061109,1.7046578,2.4133797,2.6475487,3.1019,2.0104258,2.2047102,2.2590582,19.859041,19.59614,94.702225,90.96086,4.9482307,15.444535,1,0.9395155000000006,0
1370392635.948172,1,1,366841.47,371086.7,5,12.001183,4.2452188,0.010109039,41.822998,-87.88368,41.823063,-87.88352,1,13.520409,9.126715,15.0546055,-1,1.1522332,1.405412,1.9268196,2.222025,2.6549392,3.1777415,2.269923,2.7604432,2.7604432,18.208721,21.184679,91.00001,90.77409,7.4240255,13.907391,1,5.927890499999998,0
1370392635.948172,1,1,233533.1,237857.81,4,7.730864,4.324719,0.009272012,41.821396,-87.8836,41.821476,-87.883705,1,10.714286,8.970128,6.777928,-1,0.27505007,1.049875,1.4793007,1.7392617,2.3035445,2.5780923,1.2534618,1.4507135,1.6215419,20.64874,20.379118,90.50213,88.94252,3.8607078,11.573437,1,-2.1922000000000006,0
1370392635.948172,1,1,228533.9,232422.16,5,10.200446,3.88825,0.00868494,41.82126,-87.883484,41.821323,-87.88361,1,7.142857,11.721563,9.037236,-1,0.16552919,0.37266454,0.9117818,2.1051152,2.3088715,2.6155796,1.8714924,2.2771568,2.2771568,20.857712,23.556372,82.80346,92.52769,1.1497697,11.343751,1,-2.6843269999999997,0
1370392635.948172,1,1,139937.34,144976.2,4,12.088422,5.03886,0.014692202,41.821434,-87.874855,41.82144,-87.87513,1,20.918367,3.4896262,19.908764,-1,1.2335585,1.5725018,1.9240646,2.3221042,2.5760994,2.958552,2.8891401,4.0599456,4.2606707,19.548073,17.300926,116.905495,87.86338,13.187523,16.322195,1,16.4191378,0
1379509778.783212,1,1,783596.7,786572.44,4,15.759242,2.9757502,0.014135199,41.822636,-87.870605,41.82258,-87.870865,0,11.479591,12.437386,20.691692,-1,1.0643723,1.2934675,1.6992099,1.1708744,1.3964608,2.337568,2.3632693,2.7997818,2.7997818,19.658909,3.6353078,68.4,10.962005,1279.0155,26.978447,1,8.254306,0
1379509778.783212,1,1,763600.3,764552.56,4,31.764544,0.95225006,0.010377218,41.821335,-87.8702,41.82148,-87.870255,0,5.1020412,30.131578,33.39751,-1,2.1433344,2.249951,2.3958476,2.1566362,2.2555246,2.4136047,5.3804607,5.3804607,5.3804607,22.998163,0.36755723,43.4,0.36459,28037.49,37.4775,1,3.265931999999996,0
1379509778.783212,1,1,760585.06,762568.8,5,29.907885,1.9837501,0.016646959,41.820957,-87.87024,41.82119,-87.870155,0,4.591837,33.576466,27.111712,-1,2.382156,2.4934864,4.2673655,2.4762132,2.7251666,10.391296,2.77102,6.7325487,6.7325487,9.779456,20.972494,45.101414,42.436268,182397.36,53.008106,1,-6.464754000000003,0
1379509778.783212,1,1,735232.6,739477.9,5,16.010897,4.24525,0.012892473,41.81801,-87.86958,41.818134,-87.86975,2,5.102041,17.045483,17.403393,-1,2.9077232,3.2285476,3.5367818,3.0473497,3.3484993,3.621683,2.3003519,2.437636,2.437636,13.75655,16.226334,65.40137,69.528625,30.137062,22.437319,1,0.3579100000000004,0
1379509778.783212,1,1,675243.6,680639.44,4,16.784506,5.395813,0.023205094,41.817314,-87.85995,41.817486,-87.860275,2,3.8265305,13.421639,23.4655,-1,1.8816962,2.2413814,2.788631,1.9918776,2.395356,2.9134994,1.9628841,2.299811,2.5798938,14.826311,15.127552,85.001076,82.225624,23.88392,26.728388,1,10.043860999999998,0
1379509778.783212,1,1,567007.2,570498.7,5,10.632921,3.4915001,0.004510797,41.80538,-87.859344,41.80543,-87.85939,2,8.67347,10.133337,12.034737,-1,1.6796371,2.9676957,3.7804284,2.4018617,3.1489856,4.0382047,2.9201715,3.1582627,3.1582627,20.821995,24.911701,81.40256,87.967606,7.243727,9.911351,1,1.9014000000000006,0
1379509778.783212,1,1,458610.8,461546.88,4,17.75571,2.9360626,0.014494897,41.80551,-87.8448,41.805588,-87.84506,0,7.908163,10.088598,24.09184,-1,1.1277077,1.2267678,1.3561407,1.8754869,2.1461875,2.4695354,3.0094075,3.6789594,3.6789594,22.172554,18.913958,76.300804,56.283,8.881764,22.066587,1,14.003242000000002,0
1379509778.783212,1,1,443612.94,447540.94,4,10.442035,3.9280002,0.013354797,41.804626,-87.84489,41.804783,-87.84477,0,6.632653,2.8856523,16.128336,-1,2.1267993,2.3541737,2.6271126,2.7296114,2.9360852,3.6496046,1.5137705,2.0133576,3.8668828,20.035639,21.12977,85.700676,83.836105,13.145234,14.391078,1,13.2426837,0
1379509778.783212,1,1,415600.34,419568.12,5,10.415192,3.9677815,0.012387156,41.804543,-87.84747,41.804565,-87.847244,0,7.6530614,10.200446,11.139961,-1,0.03351882,0.7543232,0.9711481,1.7365962,2.0153594,2.4171398,1.6792408,2.094199,3.0414162,22.83392,16.36133,111.700874,65.56736,2.917227,12.382072,1,0.9395150000000001,0
1379509778.783212,1,1,401594.03,405561.8,5,14.141933,3.9677815,0.013493396,41.803898,-87.847466,41.804073,-87.84748,0,10.714286,11.050484,13.734811,-1,0.03471595,0.30787945,0.73531926,1.7046373,2.0390344,2.400513,1.7329608,2.9685159,3.1226592,18.39819,17.17273,93.10292,68.819016,0.7847343,18.746275,1,2.6843269999999997,0
1379509778.783212,1,1,389611.4,391555.56,5,9.17891,1.9441563,0.005315946,41.803913,-87.84675,41.80393,-87.84685,0,8.163265,6.8002973,9.596472,-1,0.6277298,0.7540239,0.8355764,0.6450652,0.7731511,0.89724874,0.6513917,1.0864383,1.0864383,10.904475,0.46620232,28.800901,0.9248675,8982.582,22.917696,1,2.7961747,0
1379509778.783212,1,1,387587.97,388540.16,4,6.9121437,0.95218754,0.001969896,41.803905,-87.84667,41.803905,-87.84671,0,8.418367,7.851659,5.972629,-1,0.17530048,0.22385788,0.27952302,0.28137615,0.44869617,0.64143276,0.9065345,0.9065345,0.9065345,7.0364337,0.39057252,31.2,0.387394,3930.6306,15.520229,1,-1.8790299999999993,0
1379509778.783212,1,1,339580.2,340572.12,4,8.958944,0.9919375,0.00316281,41.80389,-87.84508,41.803894,-87.84514,0,9.94898,8.92539,8.992497,-1,0.19033909,0.24570495,0.36997902,0.4019804,0.5114521,0.69580334,3.6161118,3.6161118,3.6161118,7.5609603,5.454896,103.80326,5.6273527,19.569765,16.541792,1,0.06710700000000003,0
1379509778.783212,1,1,330573.94,338548.66,5,7.1234107,7.974719,0.01977014,41.80378,-87.84478,41.803883,-87.84504,0,9.693877,9.484625,2.1698318,-1,0.004713595,0.64314246,1.1440543,1.6064363,2.1225696,2.6926003,1.4983073,2.018611,3.0493925,20.15118,11.625887,204.40318,93.174446,3.2280989,6.6945963,1,-7.3147931999999996,0
1379509778.783212,1,1,310577.6,312561.38,4,20.86319,1.9837813,0.011517792,41.805492,-87.84474,41.805344,-87.84483,0,8.67347,20.087719,21.340406,-1,0.6092869,0.8405144,1.0163386,2.6067955,2.896191,3.0880308,3.9338315,4.6394143,4.6394143,22.784767,18.357899,70.3011,37.14642,5.052844,20.498096,1,1.2526870000000017,0
1379509778.783212,1,1,300579.53,305538.88,5,17.57489,4.959344,0.027197966,41.805664,-87.84368,41.80555,-87.844154,0,8.418367,9.66358,22.21281,-1,1.3253403,1.596334,1.8342204,2.6538298,3.5897038,4.068645,1.6049705,2.7254157,3.7052693,15.203625,13.472147,85.301605,67.34751,31.219622,28.641518,1,12.549230000000001,0
1379509778.783212,1,1,189608.52,191552.6,5,12.936969,1.9440782,0.0090449,41.81652,-87.84404,41.8164,-87.84401,0,8.163265,8.701696,18.835032,-1,1.4900913,1.8024598,1.900622,2.9139183,3.0409887,3.2309828,2.8587725,6.5247025,6.5247025,39.556026,21.279236,87.20204,42.212753,7.5693054,10.865258,1,10.133336000000002,0
1379509778.783212,1,1,51578.535,58561.53,4,28.859322,6.9829965,0.05777834,41.816643,-87.86588,41.816566,-87.86482,0,14.285714,26.977493,32.122456,-1,0.58512044,0.9372177,1.4193876,1.0904437,1.3165193,1.7344282,2.0271277,3.3480883,5.1627545,9.236722,6.1219482,72.00109,42.992435,53.600994,83.805176,1,5.144963000000001,0
1385699933.260217,1,1,465344.62,470502.38,5,5.3835683,5.15775,0.008080274,41.822517,-87.87156,41.8226,-87.87164,0,15.561224,9.618841,4.0712304,-1,0.3944447,1.0357168,1.3672,1.1696883,1.6222265,2.4372618,0.47129604,0.71350634,0.89631593,16.964762,14.148982,92.100586,73.53828,7.2425294,7.5165567,1,-5.5476106,0
1385699933.260217,1,1,453085.03,458084.1,4,17.358654,4.9990625,0.019109169,41.82244,-87.87042,41.822575,-87.87072,2,11.734694,17.738934,18.320538,-1,2.1172552,2.5884347,2.8075447,2.1891954,2.624472,2.9314303,2.705938,2.7428162,3.0391474,15.342876,16.872643,84.701324,85.016815,22.560818,22.066792,1,0.5816039999999987,0
1385699933.260217,1,1,414917.84,419559.8,5,18.401066,4.641969,0.02121049,41.818016,-87.86956,41.818256,-87.869774,2,10.204082,17.269175,22.906263,-1,2.7005608,2.9644063,3.3824754,2.8080547,3.0443053,3.3866906,2.2699487,2.4724016,2.6168761,13.938049,15.502516,75.5,72.57726,34.01646,29.475903,1,5.6370879999999985,0
1385699933.260217,1,1,383455.72,391033.62,5,33.143063,7.5779066,0.06516806,41.816673,-87.864685,41.81678,-87.8659,1,11.224489,32.950123,35.05285,-1,1.1633384,1.3973026,1.7431358,1.4747858,1.6515688,1.9965478,1.8313335,1.8932298,1.9774747,6.5849323,6.8071785,54.80098,51.85424,77.06137,118.66643,1,2.1027270000000016,0
1385699933.260217,1,1,351477.8,356675.25,4,15.632481,5.197438,0.022795886,41.817276,-87.85994,41.817448,-87.86027,1,13.775511,12.1465845,21.5641,-1,1.2485011,1.6339973,2.1363845,1.9348481,2.2827487,2.6835945,1.3767834,1.4764652,3.5695825,15.546121,15.466171,85.301605,80.998085,15.675101,25.437016,1,9.4175155,0
1385699933.260217,1,1,28565.473,32493.186,4,18.852926,3.9277132,0.022773316,41.80549,-87.84481,41.8056,-87.84521,0,11.734694,13.734811,26.619583,-1,1.7947534,1.9689316,2.1357775,2.7441356,2.8874247,3.0620885,1.986969,3.0856242,3.3230174,15.199683,14.334695,77.10143,56.87128,20.900747,36.875088,1,12.884771999999998,0
82422593.08,1,1,60816.695,64784.066,5,5.1315403,3.9673712,0.004094648,41.822853,-87.87162,41.822826,-87.871605,0,13.77551,6.218693,5.2344394,-1,0.52081394,4.493243,8.509367,4.373885,9.418221,12.011758,0.8280144,3.2712526,6.224969,12.199514,20.64598,240.1033,82.72938,5.1811347,6.222868,1,-0.9842535999999997,0
82422593.08,1,1,39829.83,44788.82,5,8.888107,4.9589925,0.010709793,41.822567,-87.87164,41.82272,-87.871635,0,12.5,6.6213417,9.842536,-1,0.017433167,0.19494009,0.60393715,0.8734627,1.266535,1.6613852,1.2042012,2.3287127,2.8111086,13.752793,0.7601705,122.70239,3.7998374,384.85016,20.769604,1,3.2211943000000005,0
1476780730.477325,1,1,794521.94,798489.5,5,5.2612824,3.9675627,0.002102409,41.82285,-87.8717,41.82286,-87.87173,0,14.795918,4.6752043,5.21207,-1,0.54954433,2.7758152,6.5537534,2.9257061,6.4469924,16.226435,0.61002856,0.71560067,1.7926145,20.642395,22.611292,87.00273,90.60883,10.898573,8.525107,1,0.5368656999999999,0
1476780730.477325,1,1,774527.1,778494.3,4,9.730688,3.9671876,0.010091461,41.82247,-87.8717,41.822594,-87.87163,0,12.755102,13.466378,7.2476854,-1,0.66802025,1.0221,1.8209777,1.129366,1.445726,2.17162,1.7431182,1.7651087,2.3142443,19.05632,8.450618,92.40434,33.86044,22.385162,11.683532,1,-6.218692600000001,0
1476780730.477325,1,1,763379.5,768497.1,5,14.610945,5.117625,0.019484391,41.822372,-87.87259,41.822487,-87.87232,0,10.459184,16.105967,18.387646,-1,0.55593836,1.2171335,2.438569,1.3868961,1.9983401,3.1015625,1.9049406,2.2657776,2.5668392,18.348354,15.317827,97.601234,78.99858,13.8758955,21.907326,1,2.2816790000000005,0
1476780730.477325,1,1,752033.56,756437.06,4,13.606187,4.4035,0.012485213,41.82155,-87.872696,41.821686,-87.87258,2,8.163265,8.254308,18.141582,-1,2.1627884,2.6547558,3.2336574,2.6617925,2.9475775,3.3740575,2.7901044,3.3971486,3.3971486,17.599636,19.999516,86.701805,88.861275,13.452799,17.02415,1,9.887274,0
1476780730.477325,1,1,732356.44,736204.6,5,12.538048,3.8481877,0.01075461,41.821453,-87.873726,41.82155,-87.87359,2,8.163265,9.7530575,15.099343,-1,2.4063025,2.8677952,3.3754795,2.6467981,2.975936,3.5224528,2.629617,3.499701,3.499701,21.95839,23.37334,88.90371,90.87227,12.125476,13.383333,1,5.346285499999999,0
1476780730.477325,1,1,682568.0,687526.94,4,14.77275,4.9589376,0.014443504,41.81829,-87.873665,41.818455,-87.873566,2,15.306123,14.517739,17.336285,-1,2.3771915,2.6122773,3.1495771,2.4349358,2.709823,3.2537472,2.516767,2.8064141,3.340907,17.886894,19.711357,100.10314,98.52938,17.116867,17.976938,1,2.8185459999999996,0
1476780730.477325,1,1,426249.6,430811.78,5,16.781525,4.5621877,0.020204976,41.81773,-87.9182,41.817867,-87.91788,2,12.755102,6.106846,23.689194,-1,2.2216048,2.6007516,3.0060456,3.0119128,3.354214,3.5673823,2.4693475,2.698451,3.88081,16.636755,15.967353,75.901184,73.4795,25.889177,35.552784,1,17.582348,0
1476780730.477325,1,1,265545.78,270504.56,4,15.188823,4.9587817,0.025487248,41.806526,-87.91791,41.80684,-87.91779,0,18.112246,4.1607084,22.794416,-1,1.2267663,1.4863694,1.813159,1.8936381,2.132484,2.3982222,0.9314834,3.3164291,5.4823856,18.331116,10.152853,107.201355,50.74855,28.845467,31.020777,1,18.633707599999997,0
1476780730.477325,1,1,240514.6,248488.1,5,9.934498,7.9735003,0.016154142,41.80641,-87.920006,41.806507,-87.91986,0,21.938776,24.136581,12.370276,-1,0.5906012,1.3870847,2.684929,2.44062,2.8418238,3.3499503,0.7857959,1.9482064,3.8228137,11.111808,0.4260828,108.90256,3.4142737,384.25488,30.453444,1,-11.766305,0
1476780730.477325,1,1,213539.86,217506.69,4,16.857578,3.9668283,0.019343985,41.80389,-87.920105,41.804123,-87.91996,0,12.244898,11.833412,23.264174,-1,1.2396727,1.5454197,2.1493196,1.5262946,1.9172701,2.2369943,2.3596215,3.4713666,3.870338,22.133553,8.728894,101.50238,34.972282,35.984432,21.647932,1,11.430762000000001,0
1476780730.477325,1,1,137534.36,139478.11,5,15.196278,1.9437501,0.008115497,41.802925,-87.927155,41.802998,-87.92704,0,10.714286,12.303169,17.917889,-1,1.0736876,1.8192563,2.21026,1.8046372,2.0523,2.3126276,3.2253342,5.2703514,5.2703514,33.234722,5.514618,77.001205,10.937796,30.849035,14.632395,1,5.614719999999998,0
171833894.3,1,1,277754.75,281721.56,5,6.2097445,3.9668126,0.005909702,41.83537,-87.900375,41.835407,-87.9003,0,7.6530614,8.94776,0.38027978,-1,1.9359365,2.1407905,2.5485525,1.9662509,2.1605456,2.5527039,1.258174,1.5836692,2.7522404,32.192093,5.214959,135.50107,20.893635,192.73235,5.7937994,1,-8.56748022,0
171833894.3,1,1,272756.56,276723.38,4,13.690072,3.9668126,0.015242123,41.83512,-87.90038,41.835327,-87.90037,0,9.183674,14.2940445,11.811042,-1,0.8263736,1.3888612,1.9006968,1.0598005,1.5018234,1.9082497,1.7767848,1.7841496,2.9690044,17.192646,3.2458048,80.20188,13.004255,370.7133,25.68755,1,-2.4830024999999996,0
171833894.3,1,1,268115.4,271725.2,5,12.677856,3.6097815,0.009623563,41.834988,-87.900566,41.835087,-87.90044,0,11.734694,15.323038,15.0546055,-1,0.091921575,0.7955817,2.069776,1.1819344,1.5121683,2.6899407,2.0770342,3.126586,3.126586,22.189709,18.366985,73.30306,67.02939,3.0461926,15.68664,1,-0.2684325000000012,0
94728984.88,1,1,1560686.0,1563661.9,4,10.25637,2.9758751,0.003432231,41.71764,-88.04119,41.71763,-88.04124,0,18.112244,13.511117,11.49787,-1,0.45310283,0.57621694,0.9169793,0.6368803,1.5096502,4.6936336,1.247135,6.2112155,6.2112155,12.030073,2.1855853,133.90001,6.589608,683.641,15.015362,1,-2.013247,0
94728984.88,1,1,1492706.4,1503656.8,5,6.20378,10.950376,0.019696819,41.71754,-88.04094,41.717648,-88.04115,0,14.285714,11.766302,2.6619585,-1,0.036773205,0.25180292,0.6846669,0.3848346,0.78673697,1.5301232,0.54288757,1.1421475,1.6167073,14.529182,6.966758,173.80396,76.565025,8.996356,11.735011,1,-9.104343499999999,0
94728984.88,1,1,1427121.4,1432001.6,4,14.025612,4.8802505,0.015467026,41.72012,-88.03936,41.720024,-88.039604,2,14.795918,12.795296,15.904641,-1,0.9416363,1.2802558,1.4765987,1.6176183,1.9378222,2.0722008,1.6744238,1.9606152,2.1653717,12.991138,14.256055,69.30218,70.15776,14.713573,25.738335,1,3.1093449999999994,0
94728984.88,1,1,1418233.9,1426367.5,5,14.106703,8.133625,0.027441835,41.72027,-88.03882,41.720097,-88.03923,2,13.77551,17.090221,11.743936,-1,1.3541304,1.9684724,2.209416,1.799001,2.082216,2.3475425,1.398966,1.8858125,2.1014595,11.458605,12.335997,98.60176,100.82582,27.023176,30.85744,1,-5.346285,0
94728984.88,1,1,1390262.1,1397046.8,4,20.282654,6.7846255,0.033133604,41.7229,-88.0394,41.722454,-88.03946,2,14.795918,19.729809,21.385145,-1,1.8010412,1.9590077,2.2427187,1.8040775,1.9746444,2.2642522,1.9190426,2.0507765,2.1022973,10.833317,11.071473,52.401096,75.555084,45.91666,44.487293,1,1.655336000000002,0
94728984.88,1,1,1197044.0,1204106.1,4,18.608143,7.062125,0.030553566,41.725346,-88.03337,41.72554,-88.03381,2,15.306123,15.3454075,20.49037,-1,1.8427169,2.1472194,2.4564087,1.9178762,2.2721806,2.5812497,2.474182,2.545599,2.6378198,13.593641,14.615736,102.30214,103.798035,24.087872,31.806984,1,5.144962499999998,0
94728984.88,1,1,607824.94,621155.0,5,39.03804,13.330063,0.12819235,41.763256,-87.90524,41.761574,-87.90559,2,15.306123,37.96087,41.964993,-1,0.93886155,1.0973184,1.4441302,0.9826275,1.1597776,1.5447326,2.1118262,2.164028,2.291905,6.1740136,6.695164,87.30183,89.51257,68.55111,149.05183,1,4.004123,0
94728984.88,1,1,300952.88,322019.72,5,27.654966,21.066845,0.15600273,41.8185,-87.915184,41.819206,-87.91473,2,17.34694,27.313036,33.576466,-1,0.45328122,0.97412467,1.9859484,0.7531388,1.1151371,1.9979615,2.5410786,3.54397,4.301353,5.178754,12.217644,256.10483,257.87192,9.798053,56.467888,1,6.263430000000003,0
327327056.8,1,1,87238.63,93625.78,5,10.305902,6.387149,0.015695024,41.825207,-87.871605,41.825047,-87.871445,0,10.714286,13.913766,9.350409,-1,0.1751316,0.6781577,1.1499088,1.5809255,2.1322649,2.4826508,0.1544575,0.64086765,4.3880763,9.816587,2.1165848,62.70098,13.60291,11.062369,56.339336,1,-4.563357,0
329681103.4,1,1,1332785.4,1338656.9,5,5.2568083,5.8715005,0.008382173,41.85878,-88.00599,41.858864,-88.00607,0,15.05102,6.2410617,5.391025,-1,1.1629565,1.3559148,1.6094224,1.3482602,1.4951963,1.7233953,0.69356644,0.7481327,0.7935101,14.9024935,15.328029,98.49999,90.60254,11.981373,7.503805,1,-0.8500367000000004,0
329681103.4,1,1,1313781.9,1317868.2,5,10.865935,4.086375,0.010392881,41.85885,-88.00473,41.858772,-88.00489,2,13.010204,6.420017,14.763803,-1,0.89205354,1.4310673,1.9473823,2.4617138,2.8548281,3.2325385,2.042242,2.5736806,2.5736806,18.500504,21.410841,90.10376,88.34218,5.483164,11.07491,1,8.343786,0
329681103.4,1,1,1293429.5,1298190.4,4,16.09702,4.760875,0.018580552,41.860443,-88.00478,41.860214,-88.00491,2,9.693877,7.3595324,21.765425,-1,2.6995943,3.7423856,3.9255407,2.7096803,3.8186302,4.0411987,2.3366191,3.1246662,4.575292,18.610018,19.147123,71.899994,91.91672,36.161552,35.985493,1,14.405892600000001,0
329681103.4,1,1,519751.75,522687.56,4,10.647834,2.9358127,0.008272813,41.86337,-87.88296,41.863453,-87.883026,1,22.959183,14.54011,10.849157,-1,0.3414421,0.6998281,1.0637374,0.5863757,0.87643874,1.1797563,1.0326834,1.3953533,1.3953533,5.7905602,9.015625,29.3,26.825865,15.799534,30.277445,1,-3.6909530000000004,0
329681103.4,1,1,509674.75,516181.16,4,17.645725,6.506407,0.0256437,41.863003,-87.88252,41.863316,-87.88277,1,20.408163,16.978373,10.78205,-1,0.9116847,1.1540229,1.7549876,1.522885,1.7804801,2.4594693,1.1095283,1.3072774,2.0118043,7.9460144,10.519666,58.80111,68.86257,22.837044,59.806454,1,-6.196323000000001,0
