eventStart,eventEnd,eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventStartLatitude,eventStartLongitude,eventEndLatitude,eventEndLongitude,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,memsMedianHorizontalNorm,gyro_angular_change_per_second,gyroAngleChange,mems_radius,is_ios,dv,aggression_score,angle_rate_ratio,curvature,turn_intensity
468932.03,475487.5,5.0,12.371704,6.555469,0.017098047,41.463337,-87.04416,41.46355,-87.0443,2.4399192,10.974153,12.556647,0.8006269,10.159149,66.965935,8.072183,0,1.5824940000000005,0.09428365717659877,0.14947412994465534,0.11022705340048805,1.1198130593265148
121771.48,125320.85,5.0,11.608261,3.549375,0.006133393,41.7995,-87.58718,41.79954,-87.58708,3.680827,10.772672,12.789589,2.4016962,24.808424,88.95292,4.5014925,0,2.0169169999999994,0.3016200429740773,0.2757934261611518,0.1817688563603422,4.509398858582466
205274.03,217116.81,5.0,30.439096,11.842782,0.09301778,41.791904,-87.585304,41.792576,-87.5839,2.3492365,19.554066,38.010403,0.22055726,7.07328,84.0227,5.861442,0,18.456336999999998,0.4528609873623657,0.08319284144116806,0.14574195919749813,1.0308736851524796
185354.44,188940.11,5.0,19.610737,3.5856721,0.011029424,38.630665,-90.30636,38.63057,-90.30652,0.85666656,18.75988,20.67149,2.8159883,13.965567,50.58176,3.042758,0,1.9116099999999996,0.28154215840679814,0.27074622889951794,0.24735588922215973,3.4544652437766494
153374.95,157342.03,5.0,11.005744,3.9670782,0.007919774,41.81504,-87.87141,41.81495,-87.87148,5.867347,12.236061,11.654456,2.1401458,20.93308,83.8736,11.061741,0,0.5816049999999997,0.07360748671300184,0.24663829506466087,0.08290677108719215,1.7354940717098801
154655.05,162151.62,5.0,28.21075,7.4965787,0.047738302,41.792,-87.5853,41.792484,-87.58468,1.6859748,24.084143,28.326454,1.8317864,8.103545,61.042343,42.109184,0,4.242310999999997,0.20668447028815654,0.13061313625760393,0.02319691321459483,0.18797723009556389
181422.81,188123.03,5.0,7.8736277,6.700219,0.012346639,41.795094,-87.60112,41.79521,-87.60124,2.0234826,13.652272,6.4249334,1.4048803,14.824455,99.864006,19.696846,0,7.2273386,0.41672053764672073,0.14697467994677904,0.048316540597538385,0.7162663818438809
74614.7,79612.984,5.0,21.27776,4.9982815,0.02355655,41.79528,-87.59238,41.795143,-87.59279,4.25373,20.778036,21.609365,1.294492,7.6606374,38.567486,70.58639,0,0.8313290000000002,0.07439467710668791,0.1936094044488952,0.013969135753318474,0.10701248379754867
235657.73,241270.14,5.0,10.070179,5.6124067,0.013701896,41.791557,-87.59648,41.791462,-87.59669,2.3605266,11.171114,11.197522,0.58014894,14.663171,82.82662,10.096823,0,0.026407999999999987,0.0019861489256835746,0.1749226081166102,0.09011588271706235,1.3213845980962298
209148.14,213203.56,5.0,10.705303,4.055422,0.008311641,41.79324,-87.59659,41.793137,-87.59653,2.334535,9.366481,12.997513,1.5767471,19.44515,92.001335,14.57983,0,3.6310319999999994,0.44460669396572916,0.2090846330324183,0.06418555273067807,1.2480977006809446
