eventStart,eventEnd,eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventStartLatitude,eventStartLongitude,eventEndLatitude,eventEndLongitude,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,memsMedianHorizontalNorm,gyro_angular_change_per_second,gyroAngleChange,mems_radius,is_ios,dv,turn_intensity,angle_norm,radius_log
167800.17,172081.08,5.0,14.6724615,4.2809067,0.011058837,35.7429,-78.75577,35.74288,-78.75593,10.0,17.376799,13.349063,3.2263598,20.930153,90.437416,16.815525,1,4.027735999999999,1.1748266189180505,0.7098007731898972,2.8800702681717145
1924996.6,1929552.9,5.0,10.458947,4.55625,0.011129351,27.443184,-82.466515,27.443197,-82.46634,4.744149,4.631386,16.697582,1.8694888,11.791538,54.19647,38.66545,1,12.066196000000001,0.2972747819575978,0.45551748395736075,3.6804805317041085
2495604.5,2498901.2,5.0,6.106043,3.29675,0.005365721,41.97992,-87.78006,41.979855,-87.78001,4.8560925,5.836562,5.9534693,0.84524596,9.42233,31.43732,33.598915,1,0.11690730000000027,0.27233021613539043,0.27091395956416564,3.5438223231904913
117359.56,122179.195,5.0,14.650272,4.819633,0.01524961,32.81529,-96.976685,32.815144,-96.97654,4.7124925,19.068684,13.308309,2.571549,18.998377,92.328255,7.6494274,1,5.760375000000002,2.196489561840822,0.7213267405048439,2.157493122220909
282621.22,292773.3,5.0,17.774342,10.152094,0.048019253,19.935465,-155.84386,19.934849,-155.84366,5.0,23.015629,16.916485,0.8178126,7.8809056,80.32269,25.054993,1,6.099143999999999,0.3024719906852403,0.6449422405147415,3.260209419698697
450324.06,452999.22,5.0,19.946877,2.6751564,0.010271636,40.979233,-74.128265,40.979126,-74.12823,10.0,21.864845,18.52758,2.970717,16.65635,45.223385,7.377853,1,3.3372649999999986,1.9881406369865884,0.3844837165867769,2.1255916764172227
197175.1,202325.97,5.0,27.227488,5.150875,0.030746184,40.99855,-74.15124,40.99841,-74.15069,10.0,26.698126,28.079065,1.5469228,7.2749577,37.762882,11.556075,1,1.3809390000000015,0.57939743908825,0.3236109493510609,2.5302046122017527
807231.2,812461.1,5.0,24.074347,5.2299376,0.028461058,40.906933,-74.03431,40.906548,-74.03429,10.0,21.059298,27.15844,1.9320872,8.936951,47.096485,38.07653,1,6.0991420000000005,0.22870380251265918,0.3995210833257604,3.665522031011234
545212.56,548885.56,5.0,9.781642,3.673,0.010835943,40.925926,-74.091805,40.92599,-74.09163,10.0,0.80554694,17.26172,2.4161482,12.612785,46.830315,36.372616,1,16.45617306,0.3374873463500655,0.39739066714353866,3.6209382437232627
533115.8,539783.0,5.0,19.579723,6.6671877,0.031161778,40.925488,-74.091774,40.925903,-74.091866,10.0,27.273518,10.47211,2.3159084,11.261708,75.53353,53.059326,1,16.801408,0.20832128021721913,0.6124486131100653,3.9900820731420192
